title,year,release_date,total_gross_domestic,max_theaters,genre,budget_chart,detail_url,opening_weekend,opening_theaters,budget,mpaa_rating,runtime_min,distributor,title_norm,rt_slug,wayback_timestamp,rt_score_prerelease,rt_reviews_prerelease,rt_audience_prerelease,rt_score_final,rt_reviews_final,rt_audience_final,release_dt,release_month,release_dow,release_year,is_holiday_weekend,is_summer,is_awards_season,is_spring_break,is_sequel,distributor_group,mpaa_ordinal,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Musical,genre_Romance,genre_Sci-Fi,genre_Thriller,primary_genre,budget_known,log_budget,rt_score_delta,log_rt_reviews_release,log_opening_weekend,log_total_gross,dist_A24,dist_Amazon,dist_Disney,dist_Lionsgate,dist_Netflix,dist_Other,dist_Paramount,dist_Sony,dist_Universal,dist_WB,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0,month_12.0
A Man Called Otto,2023,Dec 30,64267657.0,3957.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl3442377473/?ref_=bo_yld_table_41,56257.0,4.0,,PG,126.0,Columbia Pictures,a man called otto,a_man_called_otto,,,,,70.0,210.0,97.0,,,,2023.0,0,0,0,0,0,Sony,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,10.937703532176267,17.978567076664845,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wish,2023,2023-11-22,63973821.0,3900.0,Adventure Animation Comedy Family Fantasy Musical,,https://www.boxofficemojo.com/release/rl3097657857/?ref_=bo_yld_table_42,19698228.0,3900.0,,PG,95.0,Walt Disney Studios Motion Pictures,wish,wish_2023,20231123022543.0,,,,48.0,229.0,80.0,2023-11-22,11.0,2.0,2023.0,1,0,1,0,0,Disney,2,0,1,1,1,0,0,1,1,0,1,0,0,0,Adventure Animation Comedy Family Fantasy Musical,0,0.0,,0.0,16.79603929118995,17.973984526397846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Napoleon,2023,2023-11-22,61524375.0,3500.0,Action Adventure Biography Drama History War,,https://www.boxofficemojo.com/release/rl2710274817/?ref_=bo_yld_table_43,20638887.0,3500.0,,R,158.0,Columbia Pictures,napoleon,napoleon_2023,20231123000819.0,,,,58.0,341.0,58.0,2023-11-22,11.0,2.0,2023.0,1,0,1,0,0,Sony,4,1,1,0,0,0,1,0,0,0,0,0,0,0,Action Adventure Biography Drama History War,0,0.0,,0.0,16.842687621157282,17.93494401197135,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Shazam! Fury of the Gods,2023,2023-03-17,57638006.0,4071.0,Action Adventure Animation Comedy Fantasy Sci-Fi,,https://www.boxofficemojo.com/release/rl162234881/?ref_=bo_yld_table_44,30111158.0,4071.0,,PG,130.0,Warner Bros.,shazam fury of the gods,shazam_fury_of_the_gods,20230315175814.0,,,,49.0,264.0,85.0,2023-03-17,3.0,4.0,2023.0,1,0,0,1,0,WB,2,1,1,1,1,0,0,0,1,0,0,0,1,0,Action Adventure Animation Comedy Fantasy Sci-Fi,0,0.0,,0.0,17.220406391912395,17.86969275181495,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Migration,2023,2023-12-22,127630880.0,3839.0,Adventure Animation Comedy Family,,https://www.boxofficemojo.com/release/rl83920385/?ref_=bo_yld_table_45,12453275.0,3761.0,72000000.0,PG,83.0,Universal Pictures,migration,migration_2023,,,,,73.0,105.0,87.0,2023-12-22,12.0,4.0,2023.0,1,0,1,0,0,Universal,2,0,1,1,1,0,0,1,0,0,0,0,0,0,Adventure Animation Comedy Family,1,18.09217669086922,,0.0,16.33749427879182,18.664652913700856,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Saw X,2023,2023-09-29,53607898.0,3262.0,Crime Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl1926595329/?ref_=bo_yld_table_46,18309301.0,3262.0,,R,118.0,Lionsgate,saw x,saw_x,20230927002945.0,,,,81.0,151.0,88.0,2023-09-29,9.0,4.0,2023.0,0,0,0,0,1,Lionsgate,4,0,0,0,0,1,1,0,0,1,0,0,0,1,Crime Drama Horror Mystery Thriller,0,0.0,,0.0,16.722919794678837,17.79720698458621,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Air,2023,Apr 5,52460106.0,3507.0,Drama Sport,,https://www.boxofficemojo.com/release/rl2106295041/?ref_=bo_yld_table_47,14456279.0,3507.0,,R,111.0,Amazon MGM Studios,air,air,,,,,87.0,70.0,87.0,,,,2023.0,0,0,0,0,0,Amazon,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama Sport,0,0.0,,0.0,16.48663948018671,17.775563572050178,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jesus Revolution,2023,2023-02-24,52102987.0,2575.0,Biography Drama History,,https://www.boxofficemojo.com/release/rl466125569/?ref_=bo_yld_table_48,15882067.0,2475.0,,PG,,Lionsgate,jesus revolution,jesus_revolution,,,,,54.0,56.0,99.0,2023-02-24,2.0,4.0,2023.0,0,0,0,0,0,Lionsgate,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Biography Drama History,0,0.0,,0.0,16.580701232004756,17.768732856326675,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
No Hard Feelings,2023,2023-06-23,50452282.0,3208.0,Comedy Romance,,https://www.boxofficemojo.com/release/rl4174349057/?ref_=bo_yld_table_49,15002770.0,3208.0,,R,103.0,Sony Pictures Releasing,no hard feelings,sans_rancune_,,,,,100.0,2.0,100.0,2023-06-23,6.0,4.0,2023.0,0,1,0,0,0,Sony,4,0,0,0,1,0,0,0,0,0,0,1,0,0,Comedy Romance,0,0.0,,0.0,16.523745475338718,17.73653855646549,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Talk to Me,2023,2023-07-28,48299436.0,2379.0,Horror Thriller,,https://www.boxofficemojo.com/release/rl3548742401/?ref_=bo_yld_table_50,10431720.0,2340.0,,R,95.0,A24,talk to me,talk_to_me,,,,,82.0,130.0,77.0,2023-07-28,7.0,4.0,2023.0,0,1,0,0,0,A24,4,0,0,0,0,0,0,0,0,1,0,0,0,1,Horror Thriller,0,0.0,,0.0,16.160361818159025,17.692930462240167,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Godzilla Minus One,2023,2023-12-01,57144669.0,2622.0,Action Adventure Drama Horror Sci-Fi,,https://www.boxofficemojo.com/release/rl1285456641/?ref_=bo_yld_table_51,11419975.0,2308.0,,PG,124.0,Toho International,godzilla minus one,godzilla_minus_one,20231130220826.0,,,,99.0,212.0,98.0,2023-12-01,12.0,4.0,2023.0,0,0,1,0,0,Other,2,1,1,0,0,0,1,0,0,1,0,0,1,0,Action Adventure Drama Horror Sci-Fi,0,0.0,,0.0,16.250874660613746,17.861096680513715,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gran Turismo,2023,2023-08-25,44428554.0,3856.0,Action Adventure Drama Sport,,https://www.boxofficemojo.com/release/rl3788079873/?ref_=bo_yld_table_52,17410552.0,3856.0,,PG,134.0,Sony Pictures Releasing,gran turismo,gran_turismo_based_on_a_true_story,20230824202422.0,,,,65.0,230.0,98.0,2023-08-25,8.0,4.0,2023.0,0,1,0,0,0,Sony,2,1,1,0,0,0,1,0,0,0,0,0,0,0,Action Adventure Drama Sport,0,0.0,,0.0,16.672587074594322,17.609392951313207,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Color Purple,2023,2023-12-25,60619191.0,3218.0,Drama Musical,,https://www.boxofficemojo.com/release/rl577012481/?ref_=bo_yld_table_53,11737072.0,3203.0,,PG,141.0,Warner Bros.,the color purple,the_color_purple,20231228040631.0,,,,81.0,255.0,95.0,2023-12-25,12.0,0.0,2023.0,1,0,1,0,0,WB,2,0,0,0,0,0,1,0,0,0,1,0,0,0,Drama Musical,0,0.0,,0.0,16.27826302271019,17.920122100570754,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
The Boogeyman,2023,2023-06-02,43244282.0,3205.0,Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl3958932225/?ref_=bo_yld_table_54,12356486.0,3205.0,,PG,98.0,20th Century Studios,the boogeyman,the_boogeyman,,,,,60.0,197.0,65.0,2023-06-02,6.0,4.0,2023.0,0,1,0,0,0,Disney,2,0,0,0,0,0,0,0,0,1,0,0,0,1,Horror Mystery Thriller,0,0.0,,0.0,16.32969174629375,17.58237559763386,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
A Haunting in Venice,2023,2023-09-15,42471412.0,3305.0,Crime Drama Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl216040193/?ref_=bo_yld_table_55,14279529.0,3305.0,,PG,103.0,20th Century Studios,a haunting in venice,a_haunting_in_venice,,,,,75.0,297.0,76.0,2023-09-15,9.0,4.0,2023.0,0,0,0,0,0,Disney,2,0,0,0,0,1,1,0,0,1,0,0,0,1,Crime Drama Horror Mystery Thriller,0,0.0,,0.0,16.474337601168795,17.564341772279914,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Creator,2023,2023-09-29,40774679.0,3680.0,Action Adventure Drama Sci-Fi Thriller,,https://www.boxofficemojo.com/release/rl3888743169/?ref_=bo_yld_table_56,14079512.0,3680.0,,PG,133.0,20th Century Studios,the creator,the_creator_2023,20230928120345.0,76.0,118.0,,67.0,323.0,75.0,2023-09-29,9.0,4.0,2023.0,0,0,0,0,0,Disney,2,1,1,0,0,0,1,0,0,0,0,0,1,1,Action Adventure Drama Sci-Fi Thriller,0,0.0,-9.0,4.77912349311153,16.46023132002781,17.52357185849451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80 for Brady,2023,2023-02-03,39448525.0,3939.0,Comedy Drama Sport,,https://www.boxofficemojo.com/release/rl3470820097/?ref_=bo_yld_table_57,12701640.0,3912.0,,PG,98.0,Paramount Pictures,80 for brady,80_for_brady,,,,,59.0,135.0,89.0,2023-02-03,2.0,4.0,2023.0,0,0,0,0,0,Paramount,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama Sport,0,0.0,,0.0,16.357241755680015,17.49050724080653,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Boy and the Heron,2023,Dec 8,46832867.0,2325.0,Adventure Animation Drama Fantasy,,https://www.boxofficemojo.com/release/rl4222321409/?ref_=bo_yld_table_58,13011722.0,2205.0,,PG,124.0,GKIDS,the boy and the heron,the_boy_and_the_heron,,,,,96.0,274.0,88.0,,,,2023.0,0,0,0,0,0,Other,2,0,1,1,0,0,1,0,1,0,0,0,0,0,Adventure Animation Drama Fantasy,0,0.0,,0.0,16.38136127830698,17.662095822077543,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Knock at the Cabin,2023,2023-02-03,35397980.0,3657.0,Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl3793191681/?ref_=bo_yld_table_59,14127170.0,3643.0,,R,100.0,Universal Pictures,knock at the cabin,knock_at_the_cabin,20230202004449.0,,,,67.0,343.0,63.0,2023-02-03,2.0,4.0,2023.0,0,0,0,0,0,Universal,4,0,0,0,0,0,0,0,0,1,0,0,0,1,Horror Mystery Thriller,0,0.0,,0.0,16.463610522301323,17.382165342579203,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Renaissance: A Film by Beyoncé,2023,2023-12-01,33889684.0,2542.0,Documentary Music,,https://www.boxofficemojo.com/release/rl347177729/?ref_=bo_yld_table_60,21801216.0,2539.0,,,169.0,AMC Theatres,renaissance a film by beyonc,,,,,,,,,2023-12-01,12.0,4.0,2023.0,0,0,1,0,1,Other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary Music,0,0.0,,0.0,16.897476351889196,17.338621248762816,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Missing,2023,2023-01-20,32502025.0,3025.0,Drama Mystery Thriller,,https://www.boxofficemojo.com/release/rl3403318017/?ref_=bo_yld_table_61,9154695.0,3025.0,,PG,111.0,Sony Pictures Releasing,missing,missing,,,,,60.0,1.0,60.0,2023-01-20,1.0,4.0,2023.0,1,0,0,0,0,Sony,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Drama Mystery Thriller,0,0.0,,0.0,16.029777529641002,17.296812983818544,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Plane,2023,2023-01-13,32111181.0,3060.0,Action Adventure Drama Thriller,,https://www.boxofficemojo.com/release/rl1992983297/?ref_=bo_yld_table_62,10265326.0,3023.0,,R,107.0,Lionsgate,plane,plane,20230111154256.0,,,,79.0,175.0,94.0,2023-01-13,1.0,4.0,2023.0,0,0,0,0,0,Lionsgate,4,1,1,0,0,0,1,0,0,0,0,0,0,1,Action Adventure Drama Thriller,0,0.0,,0.0,16.144282463748535,17.284714876350506,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,2023,2023-03-10,32062904.0,3405.0,Action Adventure Sci-Fi Thriller,,https://www.boxofficemojo.com/release/rl4235821825/?ref_=bo_yld_table_63,12328361.0,3405.0,,PG,93.0,Sony Pictures Releasing,65,65,,,,,35.0,130.0,64.0,2023-03-10,3.0,4.0,2023.0,0,0,0,1,0,Sony,2,1,1,0,0,0,0,0,0,0,0,0,1,1,Action Adventure Sci-Fi Thriller,0,0.0,,0.0,16.327413019600293,17.28321031239443,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Thanksgiving,2023,2023-11-17,31908884.0,3204.0,Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl2760606465/?ref_=bo_yld_table_64,10306272.0,3204.0,,R,106.0,TriStar Pictures,thanksgiving,thanksgiving_2023,20231116221219.0,87.0,45.0,,83.0,149.0,77.0,2023-11-17,11.0,4.0,2023.0,0,0,1,0,0,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,1,Horror Mystery Thriller,0,0.0,-4.0,3.828641396489095,16.148263296943103,17.278395055619495,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
My Big Fat Greek Wedding 3,2023,2023-09-08,28496030.0,3678.0,Comedy Drama Romance,,https://www.boxofficemojo.com/release/rl780174081/?ref_=bo_yld_table_65,10028675.0,3650.0,,PG,92.0,Focus Features,my big fat greek wedding 3,my_big_fat_greek_wedding_3,20230906041026.0,,,,31.0,97.0,71.0,2023-09-08,9.0,4.0,2023.0,0,0,0,0,1,Universal,2,0,0,0,1,0,1,0,0,0,0,1,0,0,Comedy Drama Romance,0,0.0,,0.0,16.12095914723679,17.165275372382972,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Asteroid City,2023,Jun 16,28153025.0,1901.0,Comedy Drama Romance Sci-Fi,,https://www.boxofficemojo.com/release/rl1592820481/?ref_=bo_yld_table_66,853382.0,6.0,,PG,105.0,Focus Features,asteroid city,asteroid_city,,,,,76.0,362.0,62.0,,,,2023.0,0,0,0,0,0,Universal,2,0,0,0,1,0,1,0,0,0,0,1,1,0,Comedy Drama Romance Sci-Fi,0,0.0,,0.0,13.6569637292189,17.15316540233224,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Magic Mike's Last Dance,2023,2023-02-10,26005156.0,3034.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl503218945/?ref_=bo_yld_table_67,8305317.0,1496.0,,R,112.0,Warner Bros.,magic mikes last dance,magic_mikes_last_dance,20230208000731.0,,,,48.0,230.0,73.0,2023-02-10,2.0,4.0,2023.0,0,0,0,0,0,WB,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,15.932406590483117,17.073805422471604,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Anyone But You,2023,2023-12-22,88319668.0,3055.0,Comedy Romance,,https://www.boxofficemojo.com/release/rl3616572161/?ref_=bo_yld_table_68,6000344.0,3055.0,,R,103.0,Columbia Pictures,anyone but you,anyone_but_you,,,,,27.0,2.0,27.0,2023-12-22,12.0,4.0,2023.0,1,0,1,0,0,Sony,4,0,0,0,1,0,0,0,0,0,0,1,0,0,Comedy Romance,0,0.0,,0.0,15.607327525539267,18.296473392750528,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Strays,2023,2023-08-18,23988885.0,3232.0,Adventure Comedy,,https://www.boxofficemojo.com/release/rl3174007553/?ref_=bo_yld_table_69,8247810.0,3223.0,,R,93.0,Universal Pictures,strays,strays-1997,,,,,40.0,5.0,44.0,2023-08-18,8.0,4.0,2023.0,0,1,0,0,0,Universal,4,0,1,0,1,0,0,0,0,0,0,0,0,0,Adventure Comedy,0,0.0,,0.0,15.925458389770414,16.993101197722687,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
The Boys in the Boat,2023,2023-12-25,52641306.0,2687.0,Biography Drama History Sport,,https://www.boxofficemojo.com/release/rl43614977/?ref_=bo_yld_table_70,8400548.0,2557.0,,PG,123.0,Amazon MGM Studios,the boys in the boat,the_boys_in_the_boat,20231228200716.0,,,,57.0,161.0,96.0,2023-12-25,12.0,0.0,2023.0,1,0,1,0,0,Amazon,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Biography Drama History Sport,0,0.0,,0.0,15.943807618820713,17.779011673700456,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Priscilla,2023,Oct 27,20960939.0,2361.0,Biography Drama Music Romance,,https://www.boxofficemojo.com/release/rl1218675457/?ref_=bo_yld_table_71,132139.0,4.0,,R,113.0,A24,priscilla,priscilla,,,,,84.0,303.0,64.0,,,,2023.0,0,0,0,0,0,A24,4,0,0,0,0,0,1,0,0,0,0,1,0,0,Biography Drama Music Romance,0,0.0,,0.0,11.791617245583877,16.85817126373975,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Are You There God? It's Me, Margaret.",2023,2023-04-28,20372406.0,3343.0,Comedy Drama Family,,https://www.boxofficemojo.com/release/rl4079649537/?ref_=bo_yld_table_72,6739037.0,3343.0,,PG,106.0,Lionsgate,are you there god its me margaret,are_you_there_god_its_me_margaret,20230427205128.0,,,,99.0,233.0,94.0,2023-04-28,4.0,4.0,2023.0,0,0,0,0,0,Lionsgate,2,0,0,0,1,0,1,1,0,0,0,0,0,0,Comedy Drama Family,0,0.0,,0.0,15.723427742731271,16.829691945188795,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Pope's Exorcist,2023,2023-04-14,20009380.0,3178.0,Horror Thriller,,https://www.boxofficemojo.com/release/rl1187939073/?ref_=bo_yld_table_73,9006368.0,3178.0,,R,103.0,Screen Gems,the popes exorcist,the_popes_exorcist,,,,,50.0,109.0,80.0,2023-04-14,4.0,4.0,2023.0,0,0,0,0,0,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,1,Horror Thriller,0,0.0,,0.0,16.013442551689174,16.8117117715487,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Holdovers,2023,Oct 27,20355375.0,1601.0,Comedy Drama,,https://www.boxofficemojo.com/release/rl92504833/?ref_=bo_yld_table_74,211093.0,6.0,,R,133.0,Focus Features,the holdovers,the_holdovers,,,,,97.0,365.0,92.0,,,,2023.0,0,0,0,0,0,Universal,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama,0,0.0,,0.0,12.260058810883928,16.82885561186848,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Blackening,2023,2023-06-16,17707207.0,1775.0,Comedy Horror Mystery Thriller,,https://www.boxofficemojo.com/release/rl2565833473/?ref_=bo_yld_table_75,6013131.0,1775.0,,R,97.0,Lionsgate,the blackening,the_blackening,,,,,87.0,147.0,85.0,2023-06-16,6.0,4.0,2023.0,0,1,0,0,0,Lionsgate,4,0,0,0,1,0,0,0,0,1,0,0,0,1,Comedy Horror Mystery Thriller,0,0.0,,0.0,15.609456302217142,16.689482346286177,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Book Club: The Next Chapter,2023,2023-05-12,17581565.0,3513.0,Comedy Romance,,https://www.boxofficemojo.com/release/rl1943044865/?ref_=bo_yld_table_76,6677580.0,3508.0,,PG,107.0,Focus Features,book club the next chapter,book_club_the_next_chapter,20230510005900.0,,,,46.0,115.0,84.0,2023-05-12,5.0,4.0,2023.0,0,1,0,0,1,Universal,2,0,0,0,1,0,0,0,0,0,0,1,0,0,Comedy Romance,0,0.0,,0.0,15.714266354180964,16.682361524752345,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Pathaan,2023,2023-01-25,17487476.0,697.0,Action Adventure Thriller,,https://www.boxofficemojo.com/release/rl1474921217/?ref_=bo_yld_table_77,6892182.0,695.0,,,146.0,Yash Raj Films USA Inc.,pathaan,pathaan,20230126234407.0,,,,85.0,33.0,78.0,2023-01-25,1.0,2.0,2023.0,0,0,0,0,0,Other,3,1,1,0,0,0,0,0,0,0,0,0,0,1,Action Adventure Thriller,0,0.0,,0.0,15.74589842880211,16.676995582729848,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Black Panther: Wakanda Forever,2023,2022-11-11,453829060.0,4396.0,Action Adventure Animation Drama Sci-Fi,,https://www.boxofficemojo.com/release/rl3573908993/?ref_=bo_yld_table_78,181339761.0,4396.0,250000000.0,PG,161.0,Walt Disney Studios Motion Pictures,black panther wakanda forever,black_panther_wakanda_forever,20221109011427.0,,,,84.0,450.0,93.0,2022-11-11,11.0,4.0,2022.0,0,0,1,0,1,Disney,2,1,1,1,0,0,1,0,0,0,0,0,1,0,Action Adventure Animation Drama Sci-Fi,1,19.33697147982652,,0.0,19.015882967729574,19.93323116748392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Renfield,2023,2023-04-14,17297895.0,3378.0,Action Comedy Fantasy Horror,,https://www.boxofficemojo.com/release/rl590381825/?ref_=bo_yld_table_79,8026475.0,3375.0,,R,93.0,Universal Pictures,renfield,renfield,20230412015600.0,72.0,29.0,,58.0,305.0,78.0,2023-04-14,4.0,4.0,2023.0,0,0,0,0,0,Universal,4,1,0,0,1,0,0,0,1,1,0,0,0,0,Action Comedy Fantasy Horror,0,0.0,-14.0,3.4011973816621555,15.898256135301827,16.666095433574768,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The Blind,2023,2023-09-28,17265487.0,1715.0,Drama,,https://www.boxofficemojo.com/release/rl2123662081/?ref_=bo_yld_table_80,4341725.0,1715.0,,PG,108.0,Fathom Events,the blind,the_blind,,,,,98.0,515.0,98.0,2023-09-28,9.0,3.0,2023.0,0,0,0,0,0,Other,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Drama,0,0.0,,0.0,15.283782522869087,16.664220153683345,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Covenant,2023,2023-04-21,16938039.0,2631.0,Action Drama Thriller War,,https://www.boxofficemojo.com/release/rl1928692481/?ref_=bo_yld_table_81,6380188.0,2611.0,55000000.0,R,123.0,,the covenant,,,,,,,,,2023-04-21,4.0,4.0,2023.0,0,0,0,0,0,Other,4,1,0,0,0,0,1,0,0,0,0,0,0,1,Action Drama Thriller War,1,17.822843761378564,,0.0,15.668708278706648,16.645072538014794,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Expendables 4,2023,2023-09-22,16710153.0,3518.0,Action Adventure Thriller War,,https://www.boxofficemojo.com/release/rl2783019777/?ref_=bo_yld_table_82,8039021.0,3518.0,,R,103.0,Lionsgate,the expendables 4,expend4bles,20230921004021.0,,,,14.0,123.0,69.0,2023-09-22,9.0,4.0,2023.0,0,0,0,0,1,Lionsgate,4,1,1,0,0,0,0,0,0,0,0,0,0,1,Action Adventure Thriller War,0,0.0,,0.0,15.899817991965142,16.63152711656741,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Champions,2023,2023-03-10,16397335.0,3039.0,Comedy Drama Sport,,https://www.boxofficemojo.com/release/rl2395767553/?ref_=bo_yld_table_83,5148740.0,3030.0,,PG,124.0,Focus Features,champions,champions,,,,,74.0,7.0,74.0,2023-03-10,3.0,4.0,2023.0,0,0,0,1,0,Universal,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Comedy Drama Sport,0,0.0,,0.0,15.454262776733813,16.61262944057539,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
The Iron Claw,2023,2023-12-22,35070296.0,2794.0,Biography Drama Sport,,https://www.boxofficemojo.com/release/rl1537442561/?ref_=bo_yld_table_84,4868370.0,2774.0,,R,132.0,A24,the iron claw,the_iron_claw_1916,,,,,100.0,5.0,100.0,2023-12-22,12.0,4.0,2023.0,1,0,1,0,0,A24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Biography Drama Sport,0,0.0,,0.0,15.398269942182282,17.372865090857232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ruby Gillman: Teenage Kraken,2023,2023-06-30,15753600.0,3408.0,Action Adventure Animation Comedy,,https://www.boxofficemojo.com/release/rl176587521/?ref_=bo_yld_table_85,5500990.0,3400.0,,PG,91.0,DreamWorks,ruby gillman teenage kraken,ruby_gillman_teenage_kraken,20230628204434.0,67.0,18.0,,65.0,105.0,81.0,2023-06-30,6.0,4.0,2023.0,0,1,0,0,1,Universal,2,1,1,1,1,0,0,0,0,0,0,0,0,0,Action Adventure Animation Comedy,0,0.0,-2.0,2.9444389791664403,15.520438815790087,16.57257953202357,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Jawan,2023,2023-09-07,15198530.0,826.0,Action Crime Drama Thriller,,https://www.boxofficemojo.com/release/rl2106360577/?ref_=bo_yld_table_86,6124963.0,826.0,,,169.0,Yash Raj Films USA Inc.,jawan,jawan,,,,,89.0,37.0,82.0,2023-09-07,9.0,3.0,2023.0,1,0,0,0,0,Other,3,1,0,0,0,1,1,0,0,0,0,0,0,1,Action Crime Drama Thriller,0,0.0,,0.0,15.627883436826771,16.53670933640926,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Titanic,2023,2023-02-10,15096069.0,2464.0,Drama Romance,,https://www.boxofficemojo.com/release/rl3167650561/?ref_=bo_yld_table_87,6714684.0,2464.0,200000000.0,PG,194.0,Paramount Pictures,titanic,titanic,,,,,88.0,256.0,69.0,2023-02-10,2.0,4.0,2023.0,0,0,0,0,0,Paramount,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Drama Romance,1,19.11382792951231,,0.0,15.71980747693597,16.529945003009704,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
